Created Date,Complaint Type,Borough,count
2012/01/13,heating,BRONX,421
2012/01/14,heating,BRONX,539
2012/01/15,heating,BRONX,707
2012/01/16,heating,BRONX,880
2012/01/17,heating,BRONX,404
2012/01/18,heating,BRONX,394
2012/01/19,heating,BRONX,513
2012/01/20,heating,BRONX,453
2012/01/21,heating,BRONX,554
2012/01/22,heating,BRONX,547
2012/01/23,heating,BRONX,379
2012/01/24,heating,BRONX,198
2012/01/25,heating,BRONX,241
2012/01/26,heating,BRONX,247
2012/01/27,heating,BRONX,209
2012/01/28,heating,BRONX,1
2012/01/29,heating,BRONX,257
2012/01/30,heating,BRONX,357
2012/01/31,heating,BRONX,207
2012/02/01,heating,BRONX,137
2012/02/02,heating,BRONX,195
2012/02/03,heating,BRONX,245
2012/02/04,heating,BRONX,220
2012/02/05,heating,BRONX,250
2012/02/06,heating,BRONX,248
2012/02/07,heating,BRONX,259
2012/02/08,heating,BRONX,345
2012/02/09,heating,BRONX,280
2012/02/10,heating,BRONX,228
2012/02/11,heating,BRONX,285
2012/02/12,heating,BRONX,434
2012/02/13,heating,BRONX,449
2012/02/14,heating,BRONX,251
2012/02/15,heating,BRONX,206
2012/02/16,heating,BRONX,247
2012/02/17,heating,BRONX,189
2012/02/18,heating,BRONX,168
2012/02/19,heating,BRONX,194
2012/02/20,heating,BRONX,277
2012/02/21,heating,BRONX,244
2012/02/22,heating,BRONX,140
2012/02/23,heating,BRONX,129
2012/02/24,heating,BRONX,199
2012/02/25,heating,BRONX,294
2012/02/26,heating,BRONX,313
2012/02/27,heating,BRONX,186
2012/02/28,heating,BRONX,250
2012/02/29,heating,BRONX,262
2012/03/01,heating,BRONX,258
2012/03/02,heating,BRONX,257
2012/03/03,heating,BRONX,162
2012/03/04,heating,BRONX,217
2012/03/05,heating,BRONX,332
2012/03/06,heating,BRONX,374
2012/03/07,heating,BRONX,156
2012/03/08,heating,BRONX,100
2012/03/09,heating,BRONX,156
2012/03/10,heating,BRONX,298
2012/03/11,heating,BRONX,168
2012/03/12,heating,BRONX,111
2012/03/13,heating,BRONX,72
2012/03/14,heating,BRONX,84
2012/03/15,heating,BRONX,161
2012/03/16,heating,BRONX,165
2012/03/17,heating,BRONX,106
2012/03/18,heating,BRONX,105
2012/03/19,heating,BRONX,71
2012/03/20,heating,BRONX,81
2012/03/21,heating,BRONX,62
2012/03/22,heating,BRONX,49
2012/03/23,heating,BRONX,56
2012/03/24,heating,BRONX,36
2012/03/25,heating,BRONX,137
2012/03/26,heating,BRONX,279
2012/03/27,heating,BRONX,329
2012/03/28,heating,BRONX,111
2012/03/29,heating,BRONX,139
2012/03/30,heating,BRONX,155
2012/03/31,heating,BRONX,256
2012/04/01,heating,BRONX,164
2012/04/02,heating,BRONX,202
2012/04/03,heating,BRONX,144
2012/04/04,heating,BRONX,67
2012/04/05,heating,BRONX,117
2012/04/06,heating,BRONX,166
2012/04/07,heating,BRONX,151
2012/04/08,heating,BRONX,86
2012/04/09,heating,BRONX,107
2012/04/10,heating,BRONX,98
2012/04/11,heating,BRONX,164
2012/04/12,heating,BRONX,115
2012/04/13,heating,BRONX,72
2012/04/14,heating,BRONX,53
2012/04/15,heating,BRONX,31
2012/04/16,heating,BRONX,26
2012/04/17,heating,BRONX,41
2012/04/18,heating,BRONX,45
2012/04/19,heating,BRONX,37
2012/04/20,heating,BRONX,30
2012/04/21,heating,BRONX,40
2012/04/22,heating,BRONX,88
2012/04/23,heating,BRONX,147
2012/04/24,heating,BRONX,212
2012/04/25,heating,BRONX,136
2012/04/26,heating,BRONX,150
2012/04/27,heating,BRONX,236
2012/04/28,heating,BRONX,197
2012/04/29,heating,BRONX,89
2012/04/30,heating,BRONX,120
2012/05/01,heating,BRONX,76
2012/05/02,heating,BRONX,130
2012/05/03,heating,BRONX,72
2012/05/04,heating,BRONX,38
2012/05/05,heating,BRONX,34
2012/05/06,heating,BRONX,40
2012/05/07,heating,BRONX,54
2012/05/08,heating,BRONX,47
2012/05/09,heating,BRONX,40
2012/05/10,heating,BRONX,35
2012/05/11,heating,BRONX,48
2012/05/12,heating,BRONX,34
2012/05/13,heating,BRONX,25
2012/05/14,heating,BRONX,35
2012/05/15,heating,BRONX,40
2012/05/16,heating,BRONX,28
2012/05/17,heating,BRONX,31
2012/05/18,heating,BRONX,21
2012/05/19,heating,BRONX,40
2012/05/20,heating,BRONX,28
2012/05/21,heating,BRONX,58
2012/05/22,heating,BRONX,29
2012/05/23,heating,BRONX,20
2012/05/24,heating,BRONX,27
2012/05/25,heating,BRONX,22
2012/05/26,heating,BRONX,25
2012/05/27,heating,BRONX,23
2012/05/28,heating,BRONX,41
2012/05/29,heating,BRONX,29
2012/05/30,heating,BRONX,20
2012/05/31,heating,BRONX,23
2012/06/01,heating,BRONX,13
2012/06/02,heating,BRONX,22
2012/06/03,heating,BRONX,17
2012/06/04,heating,BRONX,24
2012/06/05,heating,BRONX,30
2012/06/06,heating,BRONX,31
2012/06/07,heating,BRONX,17
2012/06/08,heating,BRONX,10
2012/06/09,heating,BRONX,14
2012/06/10,heating,BRONX,16
2012/06/11,heating,BRONX,35
2012/06/12,heating,BRONX,27
2012/06/13,heating,BRONX,17
2012/06/14,heating,BRONX,23
2012/06/15,heating,BRONX,20
2012/06/16,heating,BRONX,25
2012/06/17,heating,BRONX,26
2012/06/18,heating,BRONX,32
2012/06/19,heating,BRONX,34
2012/06/20,heating,BRONX,23
2012/06/21,heating,BRONX,25
2012/06/22,heating,BRONX,19
2012/06/23,heating,BRONX,22
2012/06/24,heating,BRONX,23
2012/06/25,heating,BRONX,22
2012/06/26,heating,BRONX,21
2012/06/27,heating,BRONX,17
2012/06/28,heating,BRONX,13
2012/06/29,heating,BRONX,24
2012/06/30,heating,BRONX,26
2012/07/01,heating,BRONX,27
2012/07/02,heating,BRONX,35
2012/07/03,heating,BRONX,20
2012/07/04,heating,BRONX,19
2012/07/05,heating,BRONX,28
2012/07/06,heating,BRONX,28
2012/07/07,heating,BRONX,26
2012/07/08,heating,BRONX,28
2012/07/09,heating,BRONX,24
2012/07/10,heating,BRONX,27
2012/07/11,heating,BRONX,18
2012/07/12,heating,BRONX,24
2012/07/13,heating,BRONX,17
2012/07/14,heating,BRONX,8
2012/07/15,heating,BRONX,22
2012/07/16,heating,BRONX,22
2012/07/17,heating,BRONX,24
2012/07/18,heating,BRONX,21
2012/07/19,heating,BRONX,18
2012/07/20,heating,BRONX,13
2012/07/21,heating,BRONX,19
2012/07/22,heating,BRONX,16
2012/07/23,heating,BRONX,17
2012/07/24,heating,BRONX,26
2012/07/25,heating,BRONX,20
2012/07/26,heating,BRONX,17
2012/07/27,heating,BRONX,23
2012/07/28,heating,BRONX,23
2012/07/29,heating,BRONX,20
2012/07/30,heating,BRONX,25
2012/07/31,heating,BRONX,26
2012/08/01,heating,BRONX,23
2012/08/02,heating,BRONX,13
2012/08/03,heating,BRONX,25
2012/08/04,heating,BRONX,14
2012/08/05,heating,BRONX,20
2012/08/06,heating,BRONX,23
2012/08/07,heating,BRONX,21
2012/08/08,heating,BRONX,28
2012/08/09,heating,BRONX,25
2012/08/10,heating,BRONX,13
2012/08/11,heating,BRONX,17
2012/08/12,heating,BRONX,21
2012/08/13,heating,BRONX,32
2012/08/14,heating,BRONX,30
2012/08/15,heating,BRONX,22
2012/08/16,heating,BRONX,29
2012/08/17,heating,BRONX,11
2012/08/18,heating,BRONX,19
2012/08/19,heating,BRONX,20
2012/08/20,heating,BRONX,36
2012/08/21,heating,BRONX,29
2012/08/22,heating,BRONX,27
2012/08/23,heating,BRONX,12
2012/08/24,heating,BRONX,34
2012/08/25,heating,BRONX,28
2012/08/26,heating,BRONX,27
2012/08/27,heating,BRONX,23
2012/08/28,heating,BRONX,27
2012/08/29,heating,BRONX,21
2012/08/30,heating,BRONX,18
2012/08/31,heating,BRONX,18
2012/09/01,heating,BRONX,11
2012/09/02,heating,BRONX,11
2012/09/03,heating,BRONX,27
2012/09/04,heating,BRONX,31
2012/09/05,heating,BRONX,22
2012/09/06,heating,BRONX,24
2012/09/07,heating,BRONX,23
2012/09/08,heating,BRONX,21
2012/09/09,heating,BRONX,24
2012/09/10,heating,BRONX,36
2012/09/11,heating,BRONX,32
2012/09/12,heating,BRONX,24
2012/09/13,heating,BRONX,22
2012/09/14,heating,BRONX,17
2012/09/15,heating,BRONX,7
2012/09/16,heating,BRONX,14
2012/09/17,heating,BRONX,15
2012/09/18,heating,BRONX,23
2012/09/19,heating,BRONX,28
2012/09/20,heating,BRONX,23
2012/09/21,heating,BRONX,20
2012/09/22,heating,BRONX,16
2012/09/23,heating,BRONX,22
2012/09/24,heating,BRONX,34
2012/09/25,heating,BRONX,29
2012/09/26,heating,BRONX,29
2012/09/27,heating,BRONX,17
2012/09/28,heating,BRONX,17
2012/09/29,heating,BRONX,14
2012/09/30,heating,BRONX,34
2012/10/01,heating,BRONX,41
2012/10/02,heating,BRONX,28
2012/10/03,heating,BRONX,28
2012/10/04,heating,BRONX,30
2012/10/05,heating,BRONX,19
2012/10/06,heating,BRONX,24
2012/10/07,heating,BRONX,86
2012/10/08,heating,BRONX,218
2012/10/09,heating,BRONX,213
2012/10/10,heating,BRONX,146
2012/10/11,heating,BRONX,247
2012/10/12,heating,BRONX,413
2012/10/13,heating,BRONX,496
2012/10/14,heating,BRONX,117
2012/10/15,heating,BRONX,79
2012/10/16,heating,BRONX,140
2012/10/17,heating,BRONX,188
2012/10/18,heating,BRONX,121
2012/10/19,heating,BRONX,60
2012/10/20,heating,BRONX,45
2012/10/21,heating,BRONX,65
2012/10/22,heating,BRONX,118
2012/10/23,heating,BRONX,67
2012/10/24,heating,BRONX,104
2012/10/25,heating,BRONX,98
2012/10/26,heating,BRONX,62
2012/10/27,heating,BRONX,38
2012/10/28,heating,BRONX,42
2012/10/29,heating,BRONX,14
2012/10/30,heating,BRONX,2
2012/10/31,heating,BRONX,115
2012/11/01,heating,BRONX,363
2012/11/02,heating,BRONX,654
2012/11/03,heating,BRONX,504
2012/11/04,heating,BRONX,506
2012/11/05,heating,BRONX,740
2012/11/06,heating,BRONX,671
2012/11/07,heating,BRONX,995
2012/11/08,heating,BRONX,572
2012/11/09,heating,BRONX,393
2012/11/10,heating,BRONX,233
2012/11/11,heating,BRONX,116
2012/11/12,heating,BRONX,110
2012/11/13,heating,BRONX,245
2012/11/14,heating,BRONX,423
2012/11/15,heating,BRONX,391
2012/11/16,heating,BRONX,359
2012/11/17,heating,BRONX,247
2012/11/18,heating,BRONX,282
2012/11/19,heating,BRONX,293
2012/11/20,heating,BRONX,265
2012/11/21,heating,BRONX,209
2012/11/22,heating,BRONX,134
2012/11/23,heating,BRONX,150
2012/11/24,heating,BRONX,380
2012/11/25,heating,BRONX,516
2012/11/26,heating,BRONX,374
2012/11/27,heating,BRONX,455
2012/11/28,heating,BRONX,425
2012/11/29,heating,BRONX,440
2012/11/30,heating,BRONX,319
2012/12/01,heating,BRONX,330
2012/12/02,heating,BRONX,176
2012/12/03,heating,BRONX,119
2012/12/04,heating,BRONX,110
2012/12/05,heating,BRONX,248
2012/12/06,heating,BRONX,423
2012/12/07,heating,BRONX,325
2012/12/08,heating,BRONX,172
2012/12/09,heating,BRONX,174
2012/12/10,heating,BRONX,146
2012/12/11,heating,BRONX,219
2012/12/12,heating,BRONX,292
2012/12/13,heating,BRONX,346
2012/12/14,heating,BRONX,259
2012/12/15,heating,BRONX,267
2012/12/16,heating,BRONX,245
2012/12/17,heating,BRONX,283
2012/12/18,heating,BRONX,225
2012/12/19,heating,BRONX,259
2012/12/20,heating,BRONX,269
2012/12/21,heating,BRONX,269
2012/12/22,heating,BRONX,465
2012/12/23,heating,BRONX,351
2012/12/24,heating,BRONX,265
2012/12/25,heating,BRONX,238
2012/12/26,heating,BRONX,636
2012/12/27,heating,BRONX,509
2012/12/28,heating,BRONX,427
2012/12/29,heating,BRONX,372
2012/12/30,heating,BRONX,511
2012/12/31,heating,BRONX,386
2013/01/01,heating,BRONX,325
2013/01/02,heating,BRONX,576
2013/01/03,heating,BRONX,592
2013/01/04,heating,BRONX,429
2013/01/05,heating,BRONX,334
2013/01/06,heating,BRONX,260
2013/01/07,heating,BRONX,287
2013/01/08,heating,BRONX,265
2013/01/09,heating,BRONX,182
2013/01/10,heating,BRONX,212
2013/01/11,heating,BRONX,228
2013/01/12,heating,BRONX,151
2013/01/13,heating,BRONX,169
2013/01/14,heating,BRONX,151
2013/01/15,heating,BRONX,306
2013/01/16,heating,BRONX,354
2013/01/17,heating,BRONX,211
2013/01/18,heating,BRONX,529
2013/01/19,heating,BRONX,384
2013/01/20,heating,BRONX,109
2013/01/21,heating,BRONX,660
2013/01/22,heating,BRONX,905
2013/01/23,heating,BRONX,761
2013/01/24,heating,BRONX,1752
2013/01/25,heating,BRONX,953
2013/01/26,heating,BRONX,666
2013/01/27,heating,BRONX,484
2013/01/28,heating,BRONX,487
2013/01/29,heating,BRONX,263
2013/01/30,heating,BRONX,205
2013/01/31,heating,BRONX,279
2013/02/01,heating,BRONX,401
2013/02/02,heating,BRONX,492
2013/02/03,heating,BRONX,465
2013/02/04,heating,BRONX,545
2013/02/05,heating,BRONX,2
2013/02/08,heating,BRONX,4
2013/02/09,heating,BRONX,2
2013/02/11,heating,BRONX,13
2013/02/12,heating,BRONX,11
2013/02/13,heating,BRONX,33
2013/02/14,heating,BRONX,91
2013/02/15,heating,BRONX,122
2013/02/16,heating,BRONX,266
2013/02/17,heating,BRONX,472
2013/02/18,heating,BRONX,645
2013/02/19,heating,BRONX,299
2013/02/20,heating,BRONX,285
2013/02/21,heating,BRONX,597
2013/02/22,heating,BRONX,300
2013/02/23,heating,BRONX,225
2013/02/24,heating,BRONX,209
2013/02/25,heating,BRONX,256
2013/02/26,heating,BRONX,247
2013/02/27,heating,BRONX,340
2013/02/28,heating,BRONX,163
2013/03/01,heating,BRONX,191
2013/03/02,heating,BRONX,186
2013/03/03,heating,BRONX,234
2013/03/04,heating,BRONX,342
2013/03/05,heating,BRONX,242
2013/03/06,heating,BRONX,356
2013/03/07,heating,BRONX,270
2013/03/08,heating,BRONX,278
2013/03/09,heating,BRONX,164
2013/03/10,heating,BRONX,146
2013/03/11,heating,BRONX,158
2013/03/12,heating,BRONX,163
2013/03/13,heating,BRONX,154
2013/03/14,heating,BRONX,297
2013/03/15,heating,BRONX,252
2013/03/16,heating,BRONX,252
2013/03/17,heating,BRONX,233
2013/03/18,heating,BRONX,375
2013/03/19,heating,BRONX,307
2013/03/20,heating,BRONX,214
2013/03/21,heating,BRONX,254
2013/03/22,heating,BRONX,254
2013/03/23,heating,BRONX,214
2013/03/24,heating,BRONX,165
2013/03/25,heating,BRONX,258
2013/03/26,heating,BRONX,151
2013/03/27,heating,BRONX,153
2013/03/28,heating,BRONX,176
2013/03/29,heating,BRONX,110
2013/03/30,heating,BRONX,86
2013/03/31,heating,BRONX,100
2013/04/01,heating,BRONX,137
2013/04/02,heating,BRONX,174
2013/04/03,heating,BRONX,152
2013/04/04,heating,BRONX,201
2013/04/05,heating,BRONX,104
2013/04/06,heating,BRONX,158
2013/04/07,heating,BRONX,120
2013/04/08,heating,BRONX,93
2013/04/09,heating,BRONX,85
2013/04/10,heating,BRONX,63
2013/04/11,heating,BRONX,50
2013/04/12,heating,BRONX,228
2013/04/13,heating,BRONX,128
2013/04/14,heating,BRONX,85
2013/04/15,heating,BRONX,138
2013/04/16,heating,BRONX,84
2013/04/17,heating,BRONX,71
2013/04/18,heating,BRONX,70
2013/04/19,heating,BRONX,44
2013/04/20,heating,BRONX,64
2013/04/21,heating,BRONX,166
2013/04/22,heating,BRONX,221
2013/04/23,heating,BRONX,286
2013/04/24,heating,BRONX,103
2013/04/25,heating,BRONX,79
2013/04/26,heating,BRONX,38
2013/04/27,heating,BRONX,62
2013/04/28,heating,BRONX,64
2013/04/29,heating,BRONX,76
2013/04/30,heating,BRONX,59
2013/05/01,heating,BRONX,46
2013/05/02,heating,BRONX,58
2013/05/03,heating,BRONX,38
2013/05/04,heating,BRONX,37
2013/05/05,heating,BRONX,74
2013/05/06,heating,BRONX,66
2013/05/07,heating,BRONX,49
2013/05/08,heating,BRONX,40
2013/05/09,heating,BRONX,43
2013/05/10,heating,BRONX,18
2013/05/11,heating,BRONX,48
2013/05/12,heating,BRONX,39
2013/05/13,heating,BRONX,98
2013/05/14,heating,BRONX,116
2013/05/15,heating,BRONX,46
2013/05/16,heating,BRONX,42
2013/05/17,heating,BRONX,23
2013/05/18,heating,BRONX,36
2013/05/19,heating,BRONX,46
2013/05/20,heating,BRONX,42
2013/05/21,heating,BRONX,44
2013/05/22,heating,BRONX,44
2013/05/23,heating,BRONX,36
2013/05/24,heating,BRONX,42
2013/05/25,heating,BRONX,118
2013/05/26,heating,BRONX,72
2013/05/27,heating,BRONX,44
2013/05/28,heating,BRONX,50
2013/05/29,heating,BRONX,43
2013/05/30,heating,BRONX,23
2013/05/31,heating,BRONX,20
2013/06/01,heating,BRONX,38
2013/06/02,heating,BRONX,35
2013/06/03,heating,BRONX,34
2013/06/04,heating,BRONX,24
2013/06/05,heating,BRONX,26
2013/06/06,heating,BRONX,19
2013/06/07,heating,BRONX,16
2013/06/08,heating,BRONX,24
2013/06/09,heating,BRONX,31
2013/06/10,heating,BRONX,35
2013/06/11,heating,BRONX,20
2013/06/12,heating,BRONX,38
2013/06/13,heating,BRONX,31
2013/06/14,heating,BRONX,31
2013/06/15,heating,BRONX,30
2013/06/16,heating,BRONX,27
2013/06/17,heating,BRONX,37
2013/06/18,heating,BRONX,33
2013/06/19,heating,BRONX,36
2013/06/20,heating,BRONX,36
2013/06/21,heating,BRONX,30
2013/06/22,heating,BRONX,21
2013/06/23,heating,BRONX,28
2013/06/24,heating,BRONX,27
2013/06/25,heating,BRONX,26
2013/06/26,heating,BRONX,33
2013/06/27,heating,BRONX,28
2013/06/28,heating,BRONX,27
2013/06/29,heating,BRONX,8
2013/06/30,heating,BRONX,17
2013/07/01,heating,BRONX,17
2013/07/02,heating,BRONX,16
2013/07/03,heating,BRONX,12
2013/07/04,heating,BRONX,13
2013/07/05,heating,BRONX,16
2013/07/06,heating,BRONX,14
2013/07/07,heating,BRONX,20
2013/07/08,heating,BRONX,19
2013/07/09,heating,BRONX,23
2013/07/10,heating,BRONX,16
2013/07/11,heating,BRONX,26
2013/07/12,heating,BRONX,18
2013/07/13,heating,BRONX,12
2013/07/14,heating,BRONX,20
2013/07/15,heating,BRONX,21
2013/07/16,heating,BRONX,19
2013/07/17,heating,BRONX,23
2013/07/18,heating,BRONX,26
2013/07/19,heating,BRONX,15
2013/07/20,heating,BRONX,14
2013/07/21,heating,BRONX,23
2013/07/22,heating,BRONX,21
2013/07/23,heating,BRONX,23
2013/07/24,heating,BRONX,29
2013/07/25,heating,BRONX,22
2013/07/26,heating,BRONX,20
2013/07/27,heating,BRONX,13
2013/07/28,heating,BRONX,14
2013/07/29,heating,BRONX,29
2013/07/30,heating,BRONX,29
2013/07/31,heating,BRONX,19
2013/08/01,heating,BRONX,16
2013/08/02,heating,BRONX,15
2013/08/03,heating,BRONX,21
2013/08/04,heating,BRONX,10
2013/08/05,heating,BRONX,22
2013/08/06,heating,BRONX,21
2013/08/07,heating,BRONX,13
2013/08/08,heating,BRONX,23
2013/08/09,heating,BRONX,18
2013/08/10,heating,BRONX,13
2013/08/11,heating,BRONX,21
2013/08/12,heating,BRONX,27
2013/08/13,heating,BRONX,24
2013/08/14,heating,BRONX,12
2013/08/15,heating,BRONX,21
2013/08/16,heating,BRONX,16
2013/08/17,heating,BRONX,13
2013/08/18,heating,BRONX,15
2013/08/19,heating,BRONX,30
2013/08/20,heating,BRONX,24
2013/08/21,heating,BRONX,17
2013/08/22,heating,BRONX,27
2013/08/23,heating,BRONX,22
2013/08/24,heating,BRONX,15
2013/08/25,heating,BRONX,18
2013/08/26,heating,BRONX,21
2013/08/27,heating,BRONX,22
2013/08/28,heating,BRONX,14
2013/08/29,heating,BRONX,26
2013/08/30,heating,BRONX,25
2013/08/31,heating,BRONX,9
2013/09/01,heating,BRONX,10
2013/09/02,heating,BRONX,20
2013/09/03,heating,BRONX,21
2013/09/04,heating,BRONX,18
2013/09/05,heating,BRONX,19
2013/09/06,heating,BRONX,28
2013/09/07,heating,BRONX,22
2013/09/08,heating,BRONX,29
2013/09/09,heating,BRONX,25
2013/09/10,heating,BRONX,33
2013/09/11,heating,BRONX,22
2013/09/12,heating,BRONX,12
2013/09/13,heating,BRONX,25
2013/09/14,heating,BRONX,15
2013/09/15,heating,BRONX,27
2013/09/16,heating,BRONX,61
2013/09/17,heating,BRONX,42
2013/09/18,heating,BRONX,30
2013/09/19,heating,BRONX,15
2013/09/20,heating,BRONX,44
2013/09/21,heating,BRONX,29
2013/09/22,heating,BRONX,20
2013/09/23,heating,BRONX,35
2013/09/24,heating,BRONX,39
2013/09/25,heating,BRONX,37
2013/09/26,heating,BRONX,23
2013/09/27,heating,BRONX,24
2013/09/28,heating,BRONX,26
2013/09/29,heating,BRONX,24
2013/09/30,heating,BRONX,29
2013/10/01,heating,BRONX,30
2013/10/02,heating,BRONX,31
2013/10/03,heating,BRONX,38
2013/10/04,heating,BRONX,23
2013/10/05,heating,BRONX,21
2013/10/06,heating,BRONX,27
2013/10/07,heating,BRONX,29
2013/10/08,heating,BRONX,36
2013/10/09,heating,BRONX,51
2013/10/10,heating,BRONX,78
2013/10/11,heating,BRONX,34
2013/10/12,heating,BRONX,35
2013/10/13,heating,BRONX,35
2013/10/14,heating,BRONX,62
2013/10/15,heating,BRONX,46
2013/10/16,heating,BRONX,47
2013/10/17,heating,BRONX,26
2013/10/18,heating,BRONX,19
2013/10/19,heating,BRONX,29
2013/10/20,heating,BRONX,82
2013/10/21,heating,BRONX,126
2013/10/22,heating,BRONX,92
2013/10/23,heating,BRONX,367
2013/10/24,heating,BRONX,755
2013/10/25,heating,BRONX,654
2013/10/26,heating,BRONX,375
2013/10/27,heating,BRONX,241
2013/10/28,heating,BRONX,257
2013/10/29,heating,BRONX,315
2013/10/30,heating,BRONX,234
2013/10/31,heating,BRONX,119
2013/11/01,heating,BRONX,38
2013/11/02,heating,BRONX,45
2013/11/03,heating,BRONX,343
2013/11/04,heating,BRONX,549
2013/11/05,heating,BRONX,379
2013/11/06,heating,BRONX,171
2013/11/07,heating,BRONX,180
2013/11/08,heating,BRONX,408
2013/11/09,heating,BRONX,331
2013/11/10,heating,BRONX,261
2013/11/11,heating,BRONX,331
2013/11/12,heating,BRONX,746
2013/11/13,heating,BRONX,841
2013/11/14,heating,BRONX,469
2013/11/15,heating,BRONX,262
2013/11/16,heating,BRONX,153
2013/11/17,heating,BRONX,102
2013/11/18,heating,BRONX,124
2013/11/19,heating,BRONX,472
2013/11/20,heating,BRONX,537
2013/11/21,heating,BRONX,406
2013/11/22,heating,BRONX,127
2013/11/23,heating,BRONX,5
2013/11/24,heating,BRONX,1134
2013/11/25,heating,BRONX,1595
2013/11/26,heating,BRONX,553
2013/11/27,heating,BRONX,363
2013/11/28,heating,BRONX,363
2013/11/29,heating,BRONX,411
2013/11/30,heating,BRONX,601
2013/12/01,heating,BRONX,270
2013/12/02,heating,BRONX,264
2013/12/03,heating,BRONX,233
2013/12/04,heating,BRONX,245
2013/12/05,heating,BRONX,163
2013/12/06,heating,BRONX,278
2013/12/07,heating,BRONX,359
2013/12/08,heating,BRONX,604
2013/12/09,heating,BRONX,509
2013/12/10,heating,BRONX,544
2013/12/11,heating,BRONX,697
2013/12/12,heating,BRONX,950
2013/12/13,heating,BRONX,849
2013/12/14,heating,BRONX,636
2013/12/15,heating,BRONX,521
2013/12/16,heating,BRONX,629
2013/12/17,heating,BRONX,590
2013/12/18,heating,BRONX,477
2013/12/19,heating,BRONX,318
2013/12/20,heating,BRONX,184
2013/12/21,heating,BRONX,109
2013/12/22,heating,BRONX,73
2013/12/23,heating,BRONX,94
2013/12/24,heating,BRONX,323
2013/12/25,heating,BRONX,432
2013/12/26,heating,BRONX,429
2013/12/27,heating,BRONX,328
2013/12/28,heating,BRONX,219
2013/12/29,heating,BRONX,188
2013/12/30,heating,BRONX,312
2013/12/31,heating,BRONX,510
2014/01/01,heating,BRONX,378
2014/01/02,heating,BRONX,765
2014/01/03,heating,BRONX,975
2014/01/04,heating,BRONX,1299
2014/01/05,heating,BRONX,604
2014/01/06,heating,BRONX,540
2014/01/07,heating,BRONX,1727
2014/01/08,heating,BRONX,1239
2014/01/09,heating,BRONX,587
2014/01/10,heating,BRONX,390
2014/01/11,heating,BRONX,212
2014/01/12,heating,BRONX,198
2014/01/13,heating,BRONX,207
2014/01/14,heating,BRONX,229
2014/01/15,heating,BRONX,207
2014/01/16,heating,BRONX,265
2014/01/17,heating,BRONX,228
2014/01/18,heating,BRONX,346
2014/01/19,heating,BRONX,458
2014/01/20,heating,BRONX,372
2014/01/21,heating,BRONX,801
2014/01/22,heating,BRONX,1213
2014/01/23,heating,BRONX,1308
2014/01/24,heating,BRONX,1084
2014/01/25,heating,BRONX,831
2014/01/26,heating,BRONX,580
2014/01/27,heating,BRONX,517
2014/01/28,heating,BRONX,684
2014/01/29,heating,BRONX,637
2014/01/30,heating,BRONX,651
2014/01/31,heating,BRONX,475
2014/02/01,heating,BRONX,477
2014/02/02,heating,BRONX,218
2014/02/03,heating,BRONX,350
2014/02/04,heating,BRONX,296
2014/02/05,heating,BRONX,405
2014/02/06,heating,BRONX,669
2014/02/07,heating,BRONX,390
2014/02/08,heating,BRONX,632
2014/02/09,heating,BRONX,491
2014/02/10,heating,BRONX,617
2014/02/11,heating,BRONX,909
2014/02/12,heating,BRONX,689
